# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Sun Dec 12 22:22:23 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.12, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0004479 -1.54000 8.00000 4.8668661118 2.6133573055    1.576  4.707  3.5390 -0.963    8  0.988  0.457   487.60    -1.00    -1.00    -1.00    -1.00  0  -0.00359     18.66 6.387e-01 3.608e-01 1.420e-05 2.886e-04 4.138e-05 -1.000 5.114e-04 -6.997 69.160 43.736 28.147 18.578 13.891 2.586 -2.777 -6.719
0.0004479 -1.54000 8.00000 4.8668661118 2.6133573055    1.576  4.601  3.5528 -0.802    8  0.988  0.452   487.50    -1.00    -1.00    -1.00    -1.00  0   -0.0012      6.92 6.387e-01 3.608e-01 1.403e-05 2.887e-04 4.137e-05 -1.000 5.114e-04 -6.733 34.352 19.175 11.241 5.575 2.524 -3.477 -6.539 -8.750
0.0004479 -1.54000 8.00000 4.8668665886 2.6133573055    1.575  4.579  3.5555 -0.770    8  0.988  0.445   487.35    -1.00    -1.00    -1.00    -1.00  0 -0.000959      5.58 6.387e-01 3.608e-01 1.379e-05 2.889e-04 4.135e-05 -1.000 5.114e-04 -6.677 28.062 15.301 8.444 3.557 0.801 -4.361 -7.056 -8.980
0.0004479 -1.54000 8.00000 4.8668670654 2.6133573055    1.573  4.593  3.5530 -0.794    8  0.988  0.434   487.14    -1.00    -1.00    -1.00    -1.00  0  -0.00111      6.49 6.387e-01 3.608e-01 1.344e-05 2.891e-04 4.132e-05 -1.000 5.112e-04 -6.712 32.342 17.941 10.355 4.928 1.973 -3.759 -6.704 -8.821
0.0004479 -1.54000 8.00000 4.8668680191 2.6133573055    1.572  4.598  3.5516 -0.805    8  0.988  0.418   486.86    -1.00    -1.00    -1.00    -1.00  0  -0.00118      6.86 6.387e-01 3.608e-01 1.296e-05 2.894e-04 4.129e-05 -1.000 5.110e-04 -6.725 34.141 19.055 11.161 5.500 2.462 -3.507 -6.558 -8.756
0.0004479 -1.54000 8.00000 4.8668689728 2.6133573055    1.569  4.600  3.5505 -0.812    8  0.988  0.398   486.50    -1.00    -1.00    -1.00    -1.00  0  -0.00121      6.25 6.387e-01 3.608e-01 1.232e-05 2.898e-04 4.124e-05 -1.000 5.107e-04 -6.729 31.256 17.285 9.890 4.542 1.639 -3.947 -6.835 -8.898
0.0004479 -1.54000 8.00000 4.8668699265 2.6133573055    1.567  4.600  3.5493 -0.818    8  0.988  0.372   486.07    -1.00    -1.00    -1.00    -1.00  0  -0.00123      6.43 6.387e-01 3.608e-01 1.148e-05 2.903e-04 4.119e-05 -1.000 5.104e-04 -6.730 32.149 17.844 10.299 4.829 1.883 -3.820 -6.760 -8.862
0.0004479 -1.54000 8.00000 4.8668713570 2.6133573055    1.563  4.600  3.5480 -0.824    8  0.988  0.337   485.53    -1.00    -1.00    -1.00    -1.00  0  -0.00124      6.62 6.387e-01 3.608e-01 1.039e-05 2.909e-04 4.111e-05 -1.000 5.099e-04 -6.729 33.080 18.426 10.726 5.125 2.137 -3.686 -6.679 -8.822
0.0004479 -1.54000 8.00000 4.8668713570 2.6133573055    1.563  4.821  3.5164 -1.172    8  0.988  0.486   485.52    -1.00    -1.00    -1.00    -1.00  0   -0.0125     45.20 6.386e-01 3.609e-01 1.504e-05 2.909e-04 4.127e-05 -1.000 5.147e-04 -7.283 46.580 69.893 46.778 33.358 27.093 10.777 2.694 -3.287
0.0004479 -1.54000 8.00000 4.8668713570 2.6133573055    1.563  4.807  3.5184 -1.150    8  0.988  0.485   485.51    -1.00    -1.00    -1.00    -1.00  0   -0.0108     42.14 6.386e-01 3.609e-01 1.502e-05 2.909e-04 4.127e-05 -1.000 5.147e-04 -7.247 49.243 66.865 44.603 31.639 25.570 9.840 2.067 -3.680
0.0004479 -1.54000 8.00000 4.8668713570 2.6133573055    1.563  4.770  3.5236 -1.091    8  0.988  0.483   485.48    -1.00    -1.00    -1.00    -1.00  0  -0.00733     34.04 6.386e-01 3.609e-01 1.496e-05 2.909e-04 4.127e-05 -1.000 5.146e-04 -7.154 56.257 58.889 38.902 27.122 21.546 7.360 0.409 -4.719
0.0004479 -1.54000 8.00000 4.8668718338 2.6133573055    1.562  4.705  3.5327 -0.990    8  0.988  0.480   485.43    -1.00    -1.00    -1.00    -1.00  0  -0.00374     20.07 6.386e-01 3.609e-01 1.485e-05 2.910e-04 4.126e-05 -1.000 5.145e-04 -6.993 68.319 45.054 29.041 19.297 14.545 3.043 -2.473 -6.524
0.0004479 -1.54000 8.00000 4.8668718338 2.6133573055    1.562  4.600  3.5477 -0.825    8  0.988  0.474   485.35    -1.00    -1.00    -1.00    -1.00  0  -0.00125      7.33 6.386e-01 3.609e-01 1.466e-05 2.911e-04 4.125e-05 -1.000 5.144e-04 -6.729 36.381 20.461 12.184 6.199 3.059 -3.197 -6.379 -8.670
0.0004479 -1.54000 8.00000 4.8668723106 2.6133573055    1.561  4.577  3.5507 -0.791    8  0.988  0.465   485.23    -1.00    -1.00    -1.00    -1.00  0 -0.000993      5.94 6.386e-01 3.609e-01 1.438e-05 2.913e-04 4.123e-05 -1.000 5.144e-04 -6.673 29.847 16.431 9.286 4.115 1.284 -4.107 -6.909 -8.905
0.0004479 -1.54000 8.00000 4.8668727875 2.6133573055    1.560  4.591  3.5484 -0.815    8  0.988  0.452   485.06    -1.00    -1.00    -1.00    -1.00  0  -0.00115      6.84 6.386e-01 3.609e-01 1.398e-05 2.916e-04 4.120e-05 -1.000 5.141e-04 -6.709 34.091 19.052 11.178 5.472 2.439 -3.514 -6.564 -8.753
0.0004479 -1.54000 8.00000 4.8668737411 2.6133573055    1.559  4.597  3.5474 -0.824    8  0.988  0.435   484.84    -1.00    -1.00    -1.00    -1.00  0  -0.00122      7.20 6.386e-01 3.609e-01 1.343e-05 2.919e-04 4.117e-05 -1.000 5.140e-04 -6.722 35.793 20.103 11.936 6.013 2.900 -3.277 -6.425 -8.690
0.0004479 -1.54000 8.00000 4.8668746948 2.6133573055    1.557  4.598  3.5467 -0.829    8  0.988  0.411   484.56    -1.00    -1.00    -1.00    -1.00  0  -0.00125      7.38 6.386e-01 3.609e-01 1.269e-05 2.923e-04 4.113e-05 -1.000 5.136e-04 -6.726 36.656 20.636 12.311 6.281 3.131 -3.158 -6.355 -8.656
0.0004479 -1.54000 8.00000 4.8668756485 2.6133573055    1.555  4.599  3.5461 -0.833    8  0.988  0.381   484.21    -1.00    -1.00    -1.00    -1.00  0  -0.00126      6.68 6.386e-01 3.609e-01 1.173e-05 2.929e-04 4.107e-05 -1.000 5.132e-04 -6.727 33.347 18.601 10.860 5.200 2.202 -3.650 -6.659 -8.810
0.0004479 -1.54000 8.00000 4.8668770790 2.6133573055    1.552  4.599  3.5455 -0.836    8  0.988  0.341   483.78    -1.00    -1.00    -1.00    -1.00  0  -0.00127      6.84 6.386e-01 3.609e-01 1.050e-05 2.935e-04 4.101e-05 -1.000 5.125e-04 -6.726 34.128 19.085 11.211 5.450 2.418 -3.535 -6.589 -8.774
0.0004479 -1.54000 8.00000 4.8668770790 2.6133573055    1.552  4.820  3.5125 -1.189    8  0.988  0.511   483.77    -1.00    -1.00    -1.00    -1.00  0   -0.0129     46.21 6.386e-01 3.609e-01 1.577e-05 2.935e-04 4.118e-05 -1.000 5.179e-04 -7.280 45.693 70.784 47.421 33.862 27.507 11.077 2.901 -3.153
0.0004479 -1.54000 8.00000 4.8668770790 2.6133573055    1.552  4.806  3.5145 -1.167    8  0.988  0.510   483.76    -1.00    -1.00    -1.00    -1.00  0   -0.0111     43.14 6.386e-01 3.609e-01 1.575e-05 2.935e-04 4.118e-05 -1.000 5.179e-04 -7.245 48.374 67.745 45.238 32.137 25.981 10.137 2.272 -3.547
0.0004479 -1.54000 8.00000 4.8668770790 2.6133573055    1.552  4.769  3.5200 -1.108    8  0.988  0.508   483.72    -1.00    -1.00    -1.00    -1.00  0  -0.00754     35.02 6.386e-01 3.609e-01 1.568e-05 2.936e-04 4.117e-05 -1.000 5.178e-04 -7.151 55.432 59.719 39.475 27.579 21.948 7.652 0.608 -4.588
0.0004479 -1.54000 8.00000 4.8668775558 2.6133573055    1.551  4.704  3.5295 -1.005    8  0.988  0.504   483.66    -1.00    -1.00    -1.00    -1.00  0  -0.00384     20.97 6.386e-01 3.609e-01 1.555e-05 2.937e-04 4.117e-05 -1.000 5.178e-04 -6.990 67.576 45.849 29.581 19.729 14.934 3.325 -2.283 -6.400
0.0004479 -1.54000 8.00000 4.8668775558 2.6133573055    1.551  4.599  3.5451 -0.838    8  0.988  0.497   483.56    -1.00    -1.00    -1.00    -1.00  0  -0.00128      7.62 6.386e-01 3.609e-01 1.534e-05 2.938e-04 4.116e-05 -1.000 5.178e-04 -6.727 37.800 21.346 12.809 6.630 3.433 -2.999 -6.259 -8.604
0.0004479 -1.54000 8.00000 4.8668780327 2.6133573055    1.550  4.576  3.5482 -0.803    8  0.988  0.487   483.41    -1.00    -1.00    -1.00    -1.00  0  -0.00102      6.17 6.386e-01 3.609e-01 1.502e-05 2.940e-04 4.114e-05 -1.000 5.177e-04 -6.670 30.974 17.144 9.816 4.472 1.589 -3.946 -6.814 -8.857
0.0004479 -1.54000 8.00000 4.8668785095 2.6133573055    1.548  4.590  3.5456 -0.828    8  0.988  0.472   483.20    -1.00    -1.00    -1.00    -1.00  0  -0.00118      7.08 6.386e-01 3.609e-01 1.456e-05 2.943e-04 4.111e-05 -1.000 5.175e-04 -6.706 35.297 19.811 11.737 5.846 2.761 -3.343 -6.462 -8.700
0.0004479 -1.54000 8.00000 4.8668794632 2.6133573055    1.546  4.595  3.5443 -0.839    8  0.988  0.452   482.92    -1.00    -1.00    -1.00    -1.00  0  -0.00125      7.51 6.386e-01 3.609e-01 1.394e-05 2.947e-04 4.108e-05 -1.000 5.172e-04 -6.718 37.311 21.050 12.609 6.472 3.300 -3.065 -6.296 -8.620
0.0004479 -1.54000 8.00000 4.8668804169 2.6133573055    1.544  4.597  3.5434 -0.845    8  0.988  0.426   482.57    -1.00    -1.00    -1.00    -1.00  0  -0.00128      7.73 6.386e-01 3.609e-01 1.310e-05 2.951e-04 4.104e-05 -1.000 5.168e-04 -6.722 38.312 21.666 13.036 6.777 3.565 -2.927 -6.213 -8.577
0.0004479 -1.54000 8.00000 4.8668813705 2.6133573055    1.541  4.597  3.5426 -0.849    8  0.988  0.391   482.12    -1.00    -1.00    -1.00    -1.00  0   -0.0013      6.94 6.386e-01 3.609e-01 1.201e-05 2.957e-04 4.099e-05 -1.000 5.164e-04 -6.723 34.643 19.410 11.455 5.590 2.546 -3.464 -6.546 -8.747
0.0004479 -1.54000 8.00000 4.8668828011 2.6133573055    1.538  4.597  3.5416 -0.854    8  0.988  0.346   481.59    -1.00    -1.00    -1.00    -1.00  0  -0.00131      7.14 6.386e-01 3.609e-01 1.061e-05 2.965e-04 4.092e-05 -1.000 5.156e-04 -6.722 35.599 20.000 11.879 5.890 2.807 -3.323 -6.459 -8.702
0.0004479 -1.54000 8.00000 4.8668828011 2.6133573055    1.538  4.818  3.5065 -1.215    8  0.988  0.538   481.58    -1.00    -1.00    -1.00    -1.00  0   -0.0134     47.62 6.386e-01 3.609e-01 1.659e-05 2.965e-04 4.111e-05 -1.000 5.218e-04 -7.276 44.436 71.934 48.202 34.475 28.049 11.502 3.199 -2.951
0.0004479 -1.54000 8.00000 4.8668828011 2.6133573055    1.538  4.804  3.5087 -1.192    8  0.988  0.537   481.57    -1.00    -1.00    -1.00    -1.00  0   -0.0116     44.52 6.386e-01 3.609e-01 1.656e-05 2.965e-04 4.111e-05 -1.000 5.218e-04 -7.241 47.156 68.920 46.069 32.787 26.528 10.549 2.557 -3.358
0.0004479 -1.54000 8.00000 4.8668828011 2.6133573055    1.538  4.767  3.5146 -1.132    8  0.988  0.535   481.54    -1.00    -1.00    -1.00    -1.00  0  -0.00782     36.33 6.386e-01 3.609e-01 1.649e-05 2.965e-04 4.111e-05 -1.000 5.218e-04 -7.147 54.292 60.870 40.305 28.230 22.483 8.044 0.879 -4.412
0.0004479 -1.54000 8.00000 4.8668832779 2.6133573055    1.537  4.702  3.5246 -1.027    8  0.988  0.530   481.47    -1.00    -1.00    -1.00    -1.00  0  -0.00398     22.19 6.386e-01 3.609e-01 1.634e-05 2.966e-04 4.110e-05 -1.000 5.217e-04 -6.986 66.552 46.906 30.309 20.313 15.449 3.700 -2.027 -6.232
0.0004479 -1.54000 8.00000 4.8668832779 2.6133573055    1.537  4.597  3.5412 -0.856    8  0.988  0.522   481.37    -1.00    -1.00    -1.00    -1.00  0  -0.00132      8.02 6.386e-01 3.609e-01 1.610e-05 2.968e-04 4.109e-05 -1.000 5.216e-04 -6.722 39.688 22.514 13.624 7.185 3.925 -2.735 -6.094 -8.510
0.0004479 -1.54000 8.00000 4.8668837547 2.6133573055    1.536  4.575  3.5445 -0.820    8  0.988  0.511   481.21    -1.00    -1.00    -1.00    -1.00  0  -0.00105      6.47 6.386e-01 3.609e-01 1.574e-05 2.970e-04 4.107e-05 -1.000 5.215e-04 -6.666 32.449 18.078 10.510 4.934 1.985 -3.737 -6.691 -8.794
0.0004479 -1.54000 8.00000 4.8668842316 2.6133573055    1.534  4.589  3.5418 -0.845    8  0.988  0.494   481.00    -1.00    -1.00    -1.00    -1.00  0  -0.00122      7.42 6.386e-01 3.609e-01 1.522e-05 2.974e-04 4.105e-05 -1.000 5.213e-04 -6.701 36.941 20.835 12.474 6.340 3.195 -3.109 -6.319 -8.621
0.0004479 -1.54000 8.00000 4.8668851852 2.6133573055    1.532  4.594  3.5404 -0.857    8  0.988  0.472   480.71    -1.00    -1.00    -1.00    -1.00  0  -0.00129      7.91 6.386e-01 3.609e-01 1.452e-05 2.978e-04 4.102e-05 -1.000 5.210e-04 -6.714 39.193 22.214 13.421 7.025 3.791 -2.800 -6.131 -8.525
0.0004479 -1.54000 8.00000 4.8668861389 2.6133573055    1.530  4.595  3.5395 -0.863    8  0.988  0.442   480.34    -1.00    -1.00    -1.00    -1.00  0  -0.00132      8.13 6.386e-01 3.609e-01 1.358e-05 2.984e-04 4.099e-05 -1.000 5.206e-04 -6.718 40.207 22.838 13.852 7.333 4.058 -2.661 -6.047 -8.481
0.0004479 -1.54000 8.00000 4.8668875694 2.6133573055    1.527  4.595  3.5386 -0.867    8  0.988  0.402   479.89    -1.00    -1.00    -1.00    -1.00  0  -0.00134      7.23 6.386e-01 3.609e-01 1.234e-05 2.991e-04 4.094e-05 -1.000 5.201e-04 -6.718 36.042 20.284 12.096 6.009 2.915 -3.263 -6.422 -8.678
0.0004479 -1.54000 8.00000 4.8668889999 2.6133573055    1.524  4.595  3.5376 -0.872    8  0.988  0.351   479.33    -1.00    -1.00    -1.00    -1.00  0  -0.00135      7.48 6.386e-01 3.609e-01 1.075e-05 3.000e-04 4.088e-05 -1.000 5.193e-04 -6.718 37.240 21.027 12.622 6.387 3.239 -3.092 -6.317 -8.624
0.0004479 -1.54000 8.00000 4.8668889999 2.6133573055    1.524  4.817  3.5004 -1.242    8  0.988  0.570   479.33    -1.00    -1.00    -1.00    -1.00  0   -0.0139     49.07 6.385e-01 3.609e-01 1.756e-05 3.000e-04 4.108e-05 -1.000 5.263e-04 -7.271 43.134 73.054 48.925 35.043 28.585 11.943 3.512 -2.733
0.0004479 -1.54000 8.00000 4.8668889999 2.6133573055    1.524  4.802  3.5028 -1.219    8  0.988  0.569   479.32    -1.00    -1.00    -1.00    -1.00  0    -0.012     45.93 6.385e-01 3.609e-01 1.752e-05 3.000e-04 4.108e-05 -1.000 5.262e-04 -7.236 45.884 70.025 46.782 33.349 27.057 10.984 2.866 -3.144
0.0004479 -1.54000 8.00000 4.8668889999 2.6133573055    1.523  4.765  3.5089 -1.157    8  0.988  0.566   479.28    -1.00    -1.00    -1.00    -1.00  0  -0.00812     37.67 6.385e-01 3.609e-01 1.744e-05 3.001e-04 4.108e-05 -1.000 5.262e-04 -7.143 53.121 62.020 41.121 28.870 23.019 8.446 1.157 -4.229
0.0004479 -1.54000 8.00000 4.8668894768 2.6133573055    1.523  4.701  3.5196 -1.049    8  0.988  0.561   479.22    -1.00    -1.00    -1.00    -1.00  0  -0.00412     23.43 6.385e-01 3.609e-01 1.727e-05 3.002e-04 4.107e-05 -1.000 5.262e-04 -6.982 65.511 47.973 31.045 20.903 15.966 4.080 -1.767 -6.062
0.0004479 -1.54000 8.00000 4.8668894768 2.6133573055    1.522  4.595  3.5372 -0.874    8  0.988  0.552   479.12    -1.00    -1.00    -1.00    -1.00  0  -0.00136      8.43 6.385e-01 3.609e-01 1.699e-05 3.003e-04 4.106e-05 -1.000 5.261e-04 -6.718 41.609 23.715 14.465 7.761 4.424 -2.470 -5.931 -8.420
0.0004479 -1.54000 8.00000 4.8668899536 2.6133573055    1.521  4.573  3.5407 -0.838    8  0.988  0.539   478.96    -1.00    -1.00    -1.00    -1.00  0  -0.00108      6.77 6.385e-01 3.609e-01 1.658e-05 3.006e-04 4.104e-05 -1.000 5.259e-04 -6.662 33.927 19.001 11.188 5.384 2.379 -3.524 -6.561 -8.723
0.0004479 -1.54000 8.00000 4.8668904305 2.6133573055    1.520  4.587  3.5379 -0.863    8  0.988  0.520   478.74    -1.00    -1.00    -1.00    -1.00  0  -0.00125      7.82 6.385e-01 3.609e-01 1.599e-05 3.010e-04 4.102e-05 -1.000 5.257e-04 -6.697 38.810 22.000 13.294 6.900 3.683 -2.850 -6.159 -8.531
0.0004479 -1.54000 8.00000 4.8668913841 2.6133573055    1.518  4.592  3.5365 -0.874    8  0.988  0.494   478.46    -1.00    -1.00    -1.00    -1.00  0  -0.00133      8.31 6.385e-01 3.609e-01 1.518e-05 3.014e-04 4.099e-05 -1.000 5.254e-04 -6.709 41.083 23.401 14.256 7.597 4.282 -2.541 -5.973 -8.438
0.0004479 -1.54000 8.00000 4.8668923378 2.6133573055    1.516  4.593  3.5356 -0.880    8  0.988  0.459   478.09    -1.00    -1.00    -1.00    -1.00  0  -0.00136      8.53 6.385e-01 3.609e-01 1.410e-05 3.020e-04 4.095e-05 -1.000 5.248e-04 -6.713 42.095 24.028 14.685 7.906 4.547 -2.404 -5.891 -8.396
0.0004479 -1.54000 8.00000 4.8668937683 2.6133573055    1.513  4.594  3.5347 -0.885    8  0.988  0.414   477.64    -1.00    -1.00    -1.00    -1.00  0  -0.00138      8.65 6.385e-01 3.609e-01 1.270e-05 3.028e-04 4.090e-05 -1.000 5.242e-04 -6.714 42.689 24.398 14.931 8.083 4.696 -2.323 -5.842 -8.371
0.0004479 -1.54000 8.00000 4.8668951988 2.6133573055    1.509  4.593  3.5338 -0.889    8  0.988  0.356   477.09    -1.00    -1.00    -1.00    -1.00  0  -0.00139      7.86 6.385e-01 3.609e-01 1.089e-05 3.037e-04 4.084e-05 -1.000 5.233e-04 -6.713 39.024 22.151 13.399 6.925 3.692 -2.850 -6.170 -8.544
0.0004479 -1.54000 8.00000 4.8668951988 2.6133573055    1.509  4.815  3.4945 -1.268    8  0.988  0.603   477.09    -1.00    -1.00    -1.00    -1.00  0   -0.0145     50.47 6.385e-01 3.610e-01 1.857e-05 3.037e-04 4.106e-05 -1.000 5.312e-04 -7.267 41.964 74.334 49.876 35.762 29.161 12.349 3.797 -2.549
0.0004479 -1.54000 8.00000 4.8668951988 2.6133573055    1.509  4.801  3.4970 -1.244    8  0.988  0.602   477.07    -1.00    -1.00    -1.00    -1.00  0   -0.0125     47.30 6.385e-01 3.610e-01 1.854e-05 3.037e-04 4.106e-05 -1.000 5.312e-04 -7.231 44.700 71.197 47.605 33.979 27.598 11.392 3.154 -2.951
0.0004479 -1.54000 8.00000 4.8668951988 2.6133573055    1.509  4.763  3.5035 -1.180    8  0.988  0.599   477.04    -1.00    -1.00    -1.00    -1.00  0  -0.00841     38.96 6.385e-01 3.610e-01 1.844e-05 3.038e-04 4.106e-05 -1.000 5.312e-04 -7.138 51.960 63.050 41.789 29.397 23.515 8.850 1.444 -4.030
0.0004479 -1.54000 8.00000 4.8668956757 2.6133573055    1.509  4.699  3.5148 -1.071    8  0.988  0.593   476.97    -1.00    -1.00    -1.00    -1.00  0  -0.00425     24.59 6.385e-01 3.610e-01 1.825e-05 3.039e-04 4.105e-05 -1.000 5.311e-04 -6.977 64.505 49.020 31.801 21.498 16.456 4.437 -1.521 -5.902
0.0004479 -1.54000 8.00000 4.8668956757 2.6133573055    1.508  4.593  3.5334 -0.891    8  0.988  0.583   476.84    -1.00    -1.00    -1.00    -1.00  0   -0.0014      8.82 6.385e-01 3.610e-01 1.794e-05 3.041e-04 4.104e-05 -1.000 5.310e-04 -6.713 43.471 24.887 15.254 8.314 4.891 -2.217 -5.778 -8.336
0.0004479 -1.54000 8.00000 4.8668961525 2.6133573055    1.507  4.571  3.5371 -0.854    8  0.988  0.568   476.67    -1.00    -1.00    -1.00    -1.00  0  -0.00111      7.06 6.385e-01 3.610e-01 1.747e-05 3.044e-04 4.103e-05 -1.000 5.308e-04 -6.657 35.349 19.898 11.852 5.826 2.758 -3.321 -6.438 -8.657
0.0004479 -1.54000 8.00000 4.8668966293 2.6133573055    1.505  4.585  3.5342 -0.880    8  0.988  0.546   476.42    -1.00    -1.00    -1.00    -1.00  0  -0.00129      8.20 6.385e-01 3.610e-01 1.680e-05 3.049e-04 4.101e-05 -1.000 5.305e-04 -6.692 40.625 23.142 14.082 7.447 4.147 -2.601 -6.008 -8.449
0.0004479 -1.54000 8.00000 4.8668975830 2.6133573055    1.503  4.590  3.5328 -0.891    8  0.988  0.517   476.10    -1.00    -1.00    -1.00    -1.00  0  -0.00137      8.70 6.385e-01 3.610e-01 1.589e-05 3.054e-04 4.098e-05 -1.000 5.302e-04 -6.704 42.915 24.553 15.027 8.141 4.740 -2.291 -5.822 -8.356
0.0004479 -1.54000 8.00000 4.8668985367 2.6133573055    1.501  4.591  3.5319 -0.897    8  0.988  0.478   475.68    -1.00    -1.00    -1.00    -1.00  0   -0.0014      8.92 6.385e-01 3.610e-01 1.467e-05 3.061e-04 4.094e-05 -1.000 5.296e-04 -6.708 43.929 25.181 15.443 8.445 4.999 -2.154 -5.739 -8.314
0.0004479 -1.54000 8.00000 4.8668999672 2.6133573055    1.497  4.591  3.5311 -0.902    8  0.988  0.427   475.16    -1.00    -1.00    -1.00    -1.00  0  -0.00142      9.04 6.385e-01 3.610e-01 1.309e-05 3.070e-04 4.090e-05 -1.000 5.288e-04 -6.708 44.511 25.544 15.682 8.619 5.145 -2.075 -5.691 -8.289
0.0004479 -1.54000 8.00000 4.8669013977 2.6133573055    1.493  4.591  3.5302 -0.906    8  0.988  0.361   474.53    -1.00    -1.00    -1.00    -1.00  0  -0.00143      8.22 6.385e-01 3.610e-01 1.105e-05 3.081e-04 4.084e-05 -1.000 5.279e-04 -6.707 40.755 23.242 14.128 7.440 4.121 -2.614 -6.028 -8.468
0.0004479 -1.54000 8.00000 4.8669013977 2.6133573055    1.493  4.812  3.4886 -1.294    8  0.988  0.641   474.54    -1.00    -1.00    -1.00    -1.00  0    -0.015     51.90 6.385e-01 3.610e-01 1.973e-05 3.081e-04 4.108e-05 -1.000 5.367e-04 -7.261 40.769 75.755 51.012 36.632 29.840 12.771 4.084 -2.368
0.0004479 -1.54000 8.00000 4.8669013977 2.6133573055    1.493  4.798  3.4913 -1.269    8  0.988  0.639   474.53    -1.00    -1.00    -1.00    -1.00  0   -0.0129     48.69 6.385e-01 3.610e-01 1.969e-05 3.081e-04 4.108e-05 -1.000 5.368e-04 -7.225 43.545 72.543 48.654 34.782 28.227 11.801 3.435 -2.773
0.0004479 -1.54000 8.00000 4.8669013977 2.6133573055    1.493  4.761  3.4982 -1.204    8  0.988  0.636   474.50    -1.00    -1.00    -1.00    -1.00  0   -0.0087     40.25 6.385e-01 3.610e-01 1.958e-05 3.082e-04 4.108e-05 -1.000 5.367e-04 -7.132 50.836 64.136 42.533 29.974 24.026 9.245 1.723 -3.841
0.0004479 -1.54000 8.00000 4.8669018745 2.6133573055    1.493  4.696  3.5102 -1.091    8  0.988  0.629   474.44    -1.00    -1.00    -1.00    -1.00  0  -0.00439     25.72 6.385e-01 3.610e-01 1.937e-05 3.083e-04 4.107e-05 -1.000 5.367e-04 -6.971 63.525 50.040 32.540 22.078 16.935 4.785 -1.281 -5.746
0.0004479 -1.54000 8.00000 4.8669018745 2.6133573055    1.492  4.591  3.5300 -0.907    8  0.988  0.618   474.34    -1.00    -1.00    -1.00    -1.00  0  -0.00143      9.19 6.385e-01 3.610e-01 1.902e-05 3.086e-04 4.106e-05 -1.000 5.366e-04 -6.707 45.202 25.978 15.966 8.824 5.317 -1.980 -5.635 -8.259
0.0004479 -1.54000 8.00000 4.8669023514 2.6133573055    1.491  4.568  3.5341 -0.869    8  0.988  0.601   474.20    -1.00    -1.00    -1.00    -1.00  0  -0.00113      7.33 6.385e-01 3.610e-01 1.849e-05 3.089e-04 4.105e-05 -1.000 5.364e-04 -6.651 36.642 20.713 12.441 6.225 3.095 -3.138 -6.327 -8.599
0.0004479 -1.54000 8.00000 4.8669033051 2.6133573055    1.490  4.582  3.5313 -0.894    8  0.988  0.577   474.01    -1.00    -1.00    -1.00    -1.00  0  -0.00132      8.53 6.385e-01 3.610e-01 1.774e-05 3.094e-04 4.102e-05 -1.000 5.361e-04 -6.686 42.193 24.127 14.736 7.913 4.538 -2.386 -5.877 -8.377
0.0004479 -1.54000 8.00000 4.8669037819 2.6133573055    1.489  4.588  3.5301 -0.905    8  0.988  0.544   473.75    -1.00    -1.00    -1.00    -1.00  0   -0.0014      9.01 6.385e-01 3.610e-01 1.671e-05 3.101e-04 4.100e-05 -1.000 5.357e-04 -6.699 44.403 25.489 15.641 8.582 5.109 -2.087 -5.698 -8.288
0.0004479 -1.54000 8.00000 4.8669052124 2.6133575439    1.486  4.589  3.5295 -0.909    8  0.988  0.499   473.43    -1.00    -1.00    -1.00    -1.00  0  -0.00143      9.21 6.385e-01 3.610e-01 1.534e-05 3.109e-04 4.096e-05 -1.000 5.352e-04 -6.703 45.292 26.040 16.007 8.853 5.338 -1.966 -5.625 -8.252
